learning_rate,replication,method,update,selected,sample_rho,feature_cov_lambda_max,global_L_bound,global_eta_max,directional_L_bound,eta_times_directional_L,condition_holds
0.25,4,raw,4,raw,0.9947107539178895,11.549399927600614,5.774699963800307,0.17316917004669866,2.999174025553157,0.7497935063882892,1.0
0.25,4,raw,5,raw,0.9908034248563353,11.549399927600614,5.774699963800307,0.17316917004669866,3.2090279315841825,0.8022569828960456,1.0
0.25,4,raw,6,raw,0.984116711127322,11.549399927600614,5.774699963800307,0.17316917004669866,3.4471244617954424,0.8617811154488606,1.0
0.25,4,raw,7,raw,0.9887974589180194,11.549399927600614,5.774699963800307,0.17316917004669866,4.726743912090842,1.1816859780227105,0.0
0.25,4,raw,8,raw,0.9939024585816193,11.549399927600614,5.774699963800307,0.17316917004669866,2.161238385640746,0.5403095964101865,1.0
0.25,4,raw,9,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.196555369732546,1.0491388424331365,0.0
0.25,4,raw,10,raw,0.9906888447435812,11.549399927600614,5.774699963800307,0.17316917004669866,3.8424730765968382,0.9606182691492096,1.0
0.25,4,raw,11,raw,0.971530772961869,11.549399927600614,5.774699963800307,0.17316917004669866,2.6215826655748744,0.6553956663937186,1.0
0.25,4,raw,12,raw,0.9845102025513174,11.549399927600614,5.774699963800307,0.17316917004669866,3.0721951095128106,0.7680487773782027,1.0
0.25,4,raw,13,raw,0.9829785531888658,11.549399927600614,5.774699963800307,0.17316917004669866,3.6976037159143154,0.9244009289785788,1.0
0.25,4,raw,14,raw,0.9840139538498743,11.549399927600614,5.774699963800307,0.17316917004669866,3.666269235678194,0.9165673089195485,1.0
0.25,4,raw,15,raw,0.9864760076671486,11.549399927600614,5.774699963800307,0.17316917004669866,2.822364475038953,0.7055911187597382,1.0
0.25,4,raw,16,raw,0.9775369764083826,11.549399927600614,5.774699963800307,0.17316917004669866,3.874712328387691,0.9686780820969227,1.0
0.25,4,ppo,1,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.2166217606354657,0.8041554401588664,1.0
0.25,4,ppo,2,ppo,0.9984496853472626,11.549399927600614,5.774699963800307,0.17316917004669866,3.8080859613889837,0.9520214903472459,1.0
0.25,4,ppo,3,ppo,0.9930757572998813,11.549399927600614,5.774699963800307,0.17316917004669866,3.8064328951336415,0.9516082237834104,1.0
0.25,4,ppo,4,ppo,0.9947107539178895,11.549399927600614,5.774699963800307,0.17316917004669866,3.119221399646585,0.7798053499116463,1.0
0.25,4,ppo,5,ppo,0.9925878060150938,11.549399927600614,5.774699963800307,0.17316917004669866,2.9756248599277653,0.7439062149819413,1.0
0.25,4,ppo,6,ppo,0.9871282396186163,11.549399927600614,5.774699963800307,0.17316917004669866,3.5695676848858024,0.8923919212214506,1.0
0.25,4,ppo,7,ppo,0.9912159539287565,11.549399927600614,5.774699963800307,0.17316917004669866,4.721823878627735,1.1804559696569337,0.0
0.25,4,ppo,8,ppo,0.9949162861858446,11.549399927600614,5.774699963800307,0.17316917004669866,2.122060039520457,0.5305150098801142,1.0
0.25,4,ppo,9,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.801254320699291,0.9503135801748227,1.0
0.25,4,ppo,10,ppo,0.9941485919591565,11.549399927600614,5.774699963800307,0.17316917004669866,3.8869756807214753,0.9717439201803688,1.0
0.25,4,ppo,11,ppo,0.9767328959118067,11.549399927600614,5.774699963800307,0.17316917004669866,3.2791447683434343,0.8197861920858586,1.0
0.25,4,ppo,12,ppo,0.9894447179255423,11.549399927600614,5.774699963800307,0.17316917004669866,3.049083017088566,0.7622707542721415,1.0
0.25,4,ppo,13,ppo,0.9921562977440549,11.549399927600614,5.774699963800307,0.17316917004669866,4.068963332056234,1.0172408330140585,0.0
0.25,4,ppo,14,ppo,0.993351710010079,11.549399927600614,5.774699963800307,0.17316917004669866,3.7653440214071088,0.9413360053517772,1.0
0.25,4,ppo,15,ppo,0.9919428318092273,11.549399927600614,5.774699963800307,0.17316917004669866,3.0922673853468727,0.7730668463367182,1.0
0.25,4,ppo,16,ppo,0.9879113776306844,11.549399927600614,5.774699963800307,0.17316917004669866,3.9222838086144405,0.9805709521536101,1.0
0.25,4,mse_oracle,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.2166217606354657,0.8041554401588664,1.0
0.25,4,mse_oracle,2,raw,0.9984496853472626,11.549399927600614,5.774699963800307,0.17316917004669866,3.8080859613889837,0.9520214903472459,1.0
0.25,4,mse_oracle,3,ppo,0.9930757572998813,11.549399927600614,5.774699963800307,0.17316917004669866,3.8064328951336415,0.9516082237834104,1.0
0.25,4,mse_oracle,4,ppo,0.9947107539178895,11.549399927600614,5.774699963800307,0.17316917004669866,3.119221399646585,0.7798053499116463,1.0
0.25,4,mse_oracle,5,ppo,0.9925878060150938,11.549399927600614,5.774699963800307,0.17316917004669866,2.9756248599277653,0.7439062149819413,1.0
0.25,4,mse_oracle,6,ppo,0.9871282396186163,11.549399927600614,5.774699963800307,0.17316917004669866,3.5695676848858024,0.8923919212214506,1.0
0.25,4,mse_oracle,7,ppo,0.9912159539287565,11.549399927600614,5.774699963800307,0.17316917004669866,4.721823878627735,1.1804559696569337,0.0
0.25,4,mse_oracle,8,ppo,0.9949162861858446,11.549399927600614,5.774699963800307,0.17316917004669866,2.122060039520457,0.5305150098801142,1.0
0.25,4,mse_oracle,9,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.801254320699291,0.9503135801748227,1.0
0.25,4,mse_oracle,10,ppo,0.9941485919591565,11.549399927600614,5.774699963800307,0.17316917004669866,3.8869756807214753,0.9717439201803688,1.0
0.25,4,mse_oracle,11,ppo,0.9767328959118067,11.549399927600614,5.774699963800307,0.17316917004669866,3.2791447683434343,0.8197861920858586,1.0
0.25,4,mse_oracle,12,ppo,0.9894447179255423,11.549399927600614,5.774699963800307,0.17316917004669866,3.049083017088566,0.7622707542721415,1.0
0.25,4,mse_oracle,13,ppo,0.9921562977440549,11.549399927600614,5.774699963800307,0.17316917004669866,4.068963332056234,1.0172408330140585,0.0
0.25,4,mse_oracle,14,ppo,0.993351710010079,11.549399927600614,5.774699963800307,0.17316917004669866,3.7653440214071088,0.9413360053517772,1.0
0.25,4,mse_oracle,15,ppo,0.9919428318092273,11.549399927600614,5.774699963800307,0.17316917004669866,3.0922673853468727,0.7730668463367182,1.0
0.25,4,mse_oracle,16,ppo,0.9879113776306844,11.549399927600614,5.774699963800307,0.17316917004669866,3.9222838086144405,0.9805709521536101,1.0
0.25,5,raw,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.098179970593378,1.0245449926483445,0.0
0.25,5,raw,2,raw,0.9962335084271912,11.549399927600614,5.774699963800307,0.17316917004669866,2.9774677376391434,0.7443669344097859,1.0
0.25,5,raw,3,raw,0.997427031105699,11.549399927600614,5.774699963800307,0.17316917004669866,3.140572604710663,0.7851431511776658,1.0
0.25,5,raw,4,raw,0.99629596627354,11.549399927600614,5.774699963800307,0.17316917004669866,3.489834924393421,0.8724587310983553,1.0
0.25,5,raw,5,raw,0.9948472778686571,11.549399927600614,5.774699963800307,0.17316917004669866,3.2884412805852423,0.8221103201463106,1.0
0.25,5,raw,6,raw,0.9908398892215488,11.549399927600614,5.774699963800307,0.17316917004669866,3.212038073271289,0.8030095183178223,1.0
0.25,5,raw,7,raw,0.9887447213972241,11.549399927600614,5.774699963800307,0.17316917004669866,3.774508026283511,0.9436270065708777,1.0
0.25,5,raw,8,raw,0.9737760145933054,11.549399927600614,5.774699963800307,0.17316917004669866,4.279954807461421,1.0699887018653553,0.0
0.25,5,raw,9,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.574719975172408,1.143679993793102,0.0
0.25,5,raw,10,raw,0.9944250624021159,11.549399927600614,5.774699963800307,0.17316917004669866,3.20005683733712,0.80001420933428,1.0
0.25,5,raw,11,raw,0.9947691100251319,11.549399927600614,5.774699963800307,0.17316917004669866,3.7972242452702174,0.9493060613175544,1.0
0.25,5,raw,12,raw,0.9928472737991134,11.549399927600614,5.774699963800307,0.17316917004669866,3.460823031170925,0.8652057577927312,1.0
0.25,5,raw,13,raw,0.9903383723777798,11.549399927600614,5.774699963800307,0.17316917004669866,3.8818914372569773,0.9704728593142443,1.0
0.25,5,raw,14,raw,0.9795763510424439,11.549399927600614,5.774699963800307,0.17316917004669866,3.64541283071179,0.9113532076779475,1.0
0.25,5,raw,15,raw,0.9736292170458823,11.549399927600614,5.774699963800307,0.17316917004669866,3.348689635887116,0.837172408971779,1.0
0.25,5,raw,16,raw,0.9629793997126115,11.549399927600614,5.774699963800307,0.17316917004669866,3.9114689617283998,0.9778672404320999,1.0
0.25,5,ppo,1,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.098179970593378,1.0245449926483445,0.0
0.25,5,ppo,2,ppo,0.9962335084271912,11.549399927600614,5.774699963800307,0.17316917004669866,2.9774677376391434,0.7443669344097859,1.0
0.25,5,ppo,3,ppo,0.997427031105699,11.549399927600614,5.774699963800307,0.17316917004669866,3.140572604710663,0.7851431511776658,1.0
0.25,5,ppo,4,ppo,0.99629596627354,11.549399927600614,5.774699963800307,0.17316917004669866,3.489834924393421,0.8724587310983553,1.0
0.25,5,ppo,5,ppo,0.9948472778686571,11.549399927600614,5.774699963800307,0.17316917004669866,3.2180643231302715,0.8045160807825679,1.0
0.25,5,ppo,6,ppo,0.9920761091366753,11.549399927600614,5.774699963800307,0.17316917004669866,3.1975475401567164,0.7993868850391791,1.0
0.25,5,ppo,7,ppo,0.9894412083270215,11.549399927600614,5.774699963800307,0.17316917004669866,3.2203640347285916,0.8050910086821479,1.0
0.25,5,ppo,8,ppo,0.9814040232346853,11.549399927600614,5.774699963800307,0.17316917004669866,4.358074132289174,1.0895185330722934,0.0
0.25,5,ppo,9,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.3148084819924,1.0787021204981,0.0
0.25,5,ppo,10,ppo,0.995028806447158,11.549399927600614,5.774699963800307,0.17316917004669866,2.6750015943033625,0.6687503985758406,1.0
0.25,5,ppo,11,ppo,0.9981465240516277,11.549399927600614,5.774699963800307,0.17316917004669866,4.120109164773344,1.030027291193336,0.0
0.25,5,ppo,12,ppo,0.9945515867693268,11.549399927600614,5.774699963800307,0.17316917004669866,3.112679094884196,0.778169773721049,1.0
0.25,5,ppo,13,ppo,0.9891117094311273,11.549399927600614,5.774699963800307,0.17316917004669866,3.958697603707293,0.9896744009268232,1.0
0.25,5,ppo,14,ppo,0.9840292149002512,11.549399927600614,5.774699963800307,0.17316917004669866,3.7535135278761342,0.9383783819690336,1.0
0.25,5,ppo,15,ppo,0.9843613317533745,11.549399927600614,5.774699963800307,0.17316917004669866,4.050719636138958,1.0126799090347396,0.0
0.25,5,ppo,16,ppo,0.979393051877593,11.549399927600614,5.774699963800307,0.17316917004669866,3.7704342131442035,0.9426085532860509,1.0
0.25,5,mse_oracle,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.098179970593378,1.0245449926483445,0.0
0.25,5,mse_oracle,2,ppo,0.9962335084271912,11.549399927600614,5.774699963800307,0.17316917004669866,2.9774677376391434,0.7443669344097859,1.0
0.25,5,mse_oracle,3,raw,0.997427031105699,11.549399927600614,5.774699963800307,0.17316917004669866,3.140572604710663,0.7851431511776658,1.0
0.25,5,mse_oracle,4,ppo,0.99629596627354,11.549399927600614,5.774699963800307,0.17316917004669866,3.489834924393421,0.8724587310983553,1.0
0.25,5,mse_oracle,5,ppo,0.9948472778686571,11.549399927600614,5.774699963800307,0.17316917004669866,3.2180643231302715,0.8045160807825679,1.0
0.25,5,mse_oracle,6,ppo,0.9920761091366753,11.549399927600614,5.774699963800307,0.17316917004669866,3.1975475401567164,0.7993868850391791,1.0
0.25,5,mse_oracle,7,ppo,0.9894412083270215,11.549399927600614,5.774699963800307,0.17316917004669866,3.2203640347285916,0.8050910086821479,1.0
0.25,5,mse_oracle,8,ppo,0.9814040232346853,11.549399927600614,5.774699963800307,0.17316917004669866,4.358074132289174,1.0895185330722934,0.0
0.25,5,mse_oracle,9,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.3148084819924,1.0787021204981,0.0
0.25,5,mse_oracle,10,ppo,0.995028806447158,11.549399927600614,5.774699963800307,0.17316917004669866,2.6750015943033625,0.6687503985758406,1.0
0.25,5,mse_oracle,11,raw,0.9981465240516277,11.549399927600614,5.774699963800307,0.17316917004669866,4.120109164773344,1.030027291193336,0.0
0.25,5,mse_oracle,12,ppo,0.9945515867693268,11.549399927600614,5.774699963800307,0.17316917004669866,3.112679094884196,0.778169773721049,1.0
0.25,5,mse_oracle,13,ppo,0.9891117094311273,11.549399927600614,5.774699963800307,0.17316917004669866,3.958697603707293,0.9896744009268232,1.0
0.25,5,mse_oracle,14,ppo,0.9840292149002512,11.549399927600614,5.774699963800307,0.17316917004669866,3.7535135278761342,0.9383783819690336,1.0
0.25,5,mse_oracle,15,ppo,0.9843613317533745,11.549399927600614,5.774699963800307,0.17316917004669866,4.050719636138958,1.0126799090347396,0.0
0.25,5,mse_oracle,16,ppo,0.979393051877593,11.549399927600614,5.774699963800307,0.17316917004669866,3.7704342131442035,0.9426085532860509,1.0
0.25,6,raw,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.155109620428291,1.0387774051070728,0.0
0.25,6,raw,2,raw,0.994812887095009,11.549399927600614,5.774699963800307,0.17316917004669866,3.07036633442099,0.7675915836052475,1.0
0.25,6,raw,3,raw,0.9899609109138585,11.549399927600614,5.774699963800307,0.17316917004669866,3.8110734850679333,0.9527683712669833,1.0
0.25,6,raw,4,raw,0.9866018266152525,11.549399927600614,5.774699963800307,0.17316917004669866,3.274738623903654,0.8186846559759134,1.0
0.25,6,raw,5,raw,0.9887094323902254,11.549399927600614,5.774699963800307,0.17316917004669866,3.80099115167782,0.950247787919455,1.0
0.25,6,raw,6,raw,0.9927146754447262,11.549399927600614,5.774699963800307,0.17316917004669866,3.5102063672698787,0.8775515918174697,1.0
0.25,6,raw,7,raw,0.9891707136718845,11.549399927600614,5.774699963800307,0.17316917004669866,1.8110759266532634,0.45276898166331586,1.0
0.25,6,raw,8,raw,0.987876478825543,11.549399927600614,5.774699963800307,0.17316917004669866,3.9084077848458816,0.9771019462114704,1.0
0.25,6,raw,9,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.472851701792628,0.868212925448157,1.0
0.25,6,raw,10,raw,0.9977357787469403,11.549399927600614,5.774699963800307,0.17316917004669866,3.721143614551172,0.930285903637793,1.0
0.25,6,raw,11,raw,0.9917007863405141,11.549399927600614,5.774699963800307,0.17316917004669866,3.3168837237791076,0.8292209309447769,1.0
0.25,6,raw,12,raw,0.9919449961087887,11.549399927600614,5.774699963800307,0.17316917004669866,3.282630822715952,0.820657705678988,1.0
0.25,6,raw,13,raw,0.984921247388913,11.549399927600614,5.774699963800307,0.17316917004669866,2.843008623628217,0.7107521559070542,1.0
0.25,6,raw,14,raw,0.9849476261418595,11.549399927600614,5.774699963800307,0.17316917004669866,2.750210134483606,0.6875525336209015,1.0
0.25,6,raw,15,raw,0.9863416678493312,11.549399927600614,5.774699963800307,0.17316917004669866,3.2979613457876296,0.8244903364469074,1.0
0.25,6,raw,16,raw,0.9765817059515245,11.549399927600614,5.774699963800307,0.17316917004669866,3.0691918749487486,0.7672979687371871,1.0
0.25,6,ppo,1,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.155109620428291,1.0387774051070728,0.0
0.25,6,ppo,2,ppo,0.994812887095009,11.549399927600614,5.774699963800307,0.17316917004669866,3.07036633442099,0.7675915836052475,1.0
0.25,6,ppo,3,ppo,0.9899609109138585,11.549399927600614,5.774699963800307,0.17316917004669866,3.8110734850679333,0.9527683712669833,1.0
0.25,6,ppo,4,ppo,0.9866018266152525,11.549399927600614,5.774699963800307,0.17316917004669866,3.4220348309830566,0.8555087077457642,1.0
0.25,6,ppo,5,ppo,0.9897511397494037,11.549399927600614,5.774699963800307,0.17316917004669866,4.011542141154792,1.002885535288698,0.0
0.25,6,ppo,6,ppo,0.9931250178908514,11.549399927600614,5.774699963800307,0.17316917004669866,3.6563861564686433,0.9140965391171608,1.0
0.25,6,ppo,7,ppo,0.992127493596933,11.549399927600614,5.774699963800307,0.17316917004669866,1.8894322926903058,0.47235807317257644,1.0
0.25,6,ppo,8,ppo,0.991151088550338,11.549399927600614,5.774699963800307,0.17316917004669866,3.916240321742415,0.9790600804356038,1.0
0.25,6,ppo,9,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.4999219745988417,0.8749804936497104,1.0
0.25,6,ppo,10,ppo,0.9976338862704037,11.549399927600614,5.774699963800307,0.17316917004669866,3.817796219385206,0.9544490548463015,1.0
0.25,6,ppo,11,ppo,0.9927888761167862,11.549399927600614,5.774699963800307,0.17316917004669866,3.3879885476673386,0.8469971369168346,1.0
0.25,6,ppo,12,ppo,0.9932059341368806,11.549399927600614,5.774699963800307,0.17316917004669866,3.2826149694264544,0.8206537423566136,1.0
0.25,6,ppo,13,ppo,0.9895224731754961,11.549399927600614,5.774699963800307,0.17316917004669866,2.558516933346057,0.6396292333365142,1.0
0.25,6,ppo,14,ppo,0.9905281221242572,11.549399927600614,5.774699963800307,0.17316917004669866,3.3486837882187226,0.8371709470546806,1.0
0.25,6,ppo,15,ppo,0.9859648413854465,11.549399927600614,5.774699963800307,0.17316917004669866,3.4426945668031883,0.8606736417007971,1.0
0.25,6,ppo,16,ppo,0.9858709807174167,11.549399927600614,5.774699963800307,0.17316917004669866,3.157633709609747,0.7894084274024368,1.0
0.25,6,mse_oracle,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.155109620428291,1.0387774051070728,0.0
0.25,6,mse_oracle,2,raw,0.994812887095009,11.549399927600614,5.774699963800307,0.17316917004669866,3.07036633442099,0.7675915836052475,1.0
0.25,6,mse_oracle,3,ppo,0.9899609109138585,11.549399927600614,5.774699963800307,0.17316917004669866,3.8110734850679333,0.9527683712669833,1.0
0.25,6,mse_oracle,4,ppo,0.9866018266152525,11.549399927600614,5.774699963800307,0.17316917004669866,3.4220348309830566,0.8555087077457642,1.0
0.25,6,mse_oracle,5,ppo,0.9897511397494037,11.549399927600614,5.774699963800307,0.17316917004669866,4.011542141154792,1.002885535288698,0.0
0.25,6,mse_oracle,6,ppo,0.9931250178908514,11.549399927600614,5.774699963800307,0.17316917004669866,3.6563861564686433,0.9140965391171608,1.0
0.25,6,mse_oracle,7,ppo,0.992127493596933,11.549399927600614,5.774699963800307,0.17316917004669866,1.8894322926903058,0.47235807317257644,1.0
0.25,6,mse_oracle,8,ppo,0.991151088550338,11.549399927600614,5.774699963800307,0.17316917004669866,3.916240321742415,0.9790600804356038,1.0
0.25,6,mse_oracle,9,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.4999219745988417,0.8749804936497104,1.0
0.25,6,mse_oracle,10,raw,0.9976338862704037,11.549399927600614,5.774699963800307,0.17316917004669866,3.817796219385206,0.9544490548463015,1.0
0.25,6,mse_oracle,11,ppo,0.9927888761167862,11.549399927600614,5.774699963800307,0.17316917004669866,3.3879885476673386,0.8469971369168346,1.0
0.25,6,mse_oracle,12,ppo,0.9932059341368806,11.549399927600614,5.774699963800307,0.17316917004669866,3.2826149694264544,0.8206537423566136,1.0
0.25,6,mse_oracle,13,ppo,0.9895224731754961,11.549399927600614,5.774699963800307,0.17316917004669866,2.558516933346057,0.6396292333365142,1.0
0.25,6,mse_oracle,14,ppo,0.9905281221242572,11.549399927600614,5.774699963800307,0.17316917004669866,3.3486837882187226,0.8371709470546806,1.0
0.25,6,mse_oracle,15,ppo,0.9859648413854465,11.549399927600614,5.774699963800307,0.17316917004669866,3.4426945668031883,0.8606736417007971,1.0
0.25,6,mse_oracle,16,ppo,0.9858709807174167,11.549399927600614,5.774699963800307,0.17316917004669866,3.157633709609747,0.7894084274024368,1.0
0.25,7,raw,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.801963655237614,0.9504909138094035,1.0
0.25,7,raw,2,raw,0.9971251195029746,11.549399927600614,5.774699963800307,0.17316917004669866,4.054022215275455,1.0135055538188638,0.0
0.25,7,raw,3,raw,0.9916138972181544,11.549399927600614,5.774699963800307,0.17316917004669866,2.6148371688554475,0.6537092922138619,1.0
0.25,7,raw,4,raw,0.9908141578820792,11.549399927600614,5.774699963800307,0.17316917004669866,4.144446201230404,1.036111550307601,0.0
0.25,7,raw,5,raw,0.9686658109244767,11.549399927600614,5.774699963800307,0.17316917004669866,4.266874935579339,1.0667187338948347,0.0
0.25,7,raw,6,raw,0.9828119603090594,11.549399927600614,5.774699963800307,0.17316917004669866,4.494212843406271,1.1235532108515678,0.0
0.25,7,raw,7,raw,0.9705172506899983,11.549399927600614,5.774699963800307,0.17316917004669866,3.872529247619123,0.9681323119047808,1.0
0.25,7,raw,8,raw,0.972171040549073,11.549399927600614,5.774699963800307,0.17316917004669866,4.463761033860421,1.1159402584651053,0.0
0.25,7,raw,9,raw,1.0000000000000002,11.549399927600614,5.774699963800307,0.17316917004669866,4.0860011423628535,1.0215002855907134,0.0
0.25,7,raw,10,raw,0.9943225317933466,11.549399927600614,5.774699963800307,0.17316917004669866,3.1237322615715017,0.7809330653928754,1.0
0.25,7,raw,11,raw,0.9925156318685878,11.549399927600614,5.774699963800307,0.17316917004669866,4.465887591510108,1.116471897877527,0.0
0.25,7,raw,12,raw,0.9791306673956025,11.549399927600614,5.774699963800307,0.17316917004669866,3.4957821258553907,0.8739455314638477,1.0
0.25,7,raw,13,raw,0.9846956114115742,11.549399927600614,5.774699963800307,0.17316917004669866,3.2428056286133806,0.8107014071533452,1.0
0.25,7,raw,14,raw,0.9830638657089681,11.549399927600614,5.774699963800307,0.17316917004669866,2.4131307769772983,0.6032826942443246,1.0
0.25,7,raw,15,raw,0.9844692449070075,11.549399927600614,5.774699963800307,0.17316917004669866,3.3529397420865514,0.8382349355216379,1.0
0.25,7,raw,16,raw,0.9847404395339977,11.549399927600614,5.774699963800307,0.17316917004669866,3.882505042891292,0.970626260722823,1.0
0.25,7,ppo,1,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.801963655237614,0.9504909138094035,1.0
0.25,7,ppo,2,ppo,0.9971251195029746,11.549399927600614,5.774699963800307,0.17316917004669866,4.054022215275455,1.0135055538188638,0.0
0.25,7,ppo,3,ppo,0.9916138972181544,11.549399927600614,5.774699963800307,0.17316917004669866,2.561748688135101,0.6404371720337753,1.0
0.25,7,ppo,4,ppo,0.9910378705251593,11.549399927600614,5.774699963800307,0.17316917004669866,4.067113020899788,1.016778255224947,0.0
0.25,7,ppo,5,ppo,0.9742453509266269,11.549399927600614,5.774699963800307,0.17316917004669866,4.681657785546462,1.1704144463866155,0.0
0.25,7,ppo,6,ppo,0.9901630337926856,11.549399927600614,5.774699963800307,0.17316917004669866,4.483929712681681,1.1209824281704202,0.0
0.25,7,ppo,7,ppo,0.9780216263680007,11.549399927600614,5.774699963800307,0.17316917004669866,3.799343945591309,0.9498359863978273,1.0
0.25,7,ppo,8,ppo,0.9823539301717623,11.549399927600614,5.774699963800307,0.17316917004669866,4.526882797620445,1.1317206994051112,0.0
0.25,7,ppo,9,ppo,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,4.233063524469284,1.058265881117321,0.0
0.25,7,ppo,10,ppo,0.9946849938869182,11.549399927600614,5.774699963800307,0.17316917004669866,3.0344623984005015,0.7586155996001254,1.0
0.25,7,ppo,11,ppo,0.9902975890213491,11.549399927600614,5.774699963800307,0.17316917004669866,4.378401322424719,1.0946003306061798,0.0
0.25,7,ppo,12,ppo,0.9782522047470241,11.549399927600614,5.774699963800307,0.17316917004669866,3.8565906962855028,0.9641476740713757,1.0
0.25,7,ppo,13,ppo,0.9871063612213197,11.549399927600614,5.774699963800307,0.17316917004669866,3.323234411648432,0.830808602912108,1.0
0.25,7,ppo,14,ppo,0.9901442629376952,11.549399927600614,5.774699963800307,0.17316917004669866,3.091369940953523,0.7728424852383807,1.0
0.25,7,ppo,15,ppo,0.9875156883492628,11.549399927600614,5.774699963800307,0.17316917004669866,2.896705325473115,0.7241763313682787,1.0
0.25,7,ppo,16,ppo,0.9886886766550468,11.549399927600614,5.774699963800307,0.17316917004669866,3.703566951181016,0.925891737795254,1.0
0.25,7,mse_oracle,1,raw,1.0,11.549399927600614,5.774699963800307,0.17316917004669866,3.801963655237614,0.9504909138094035,1.0
0.25,7,mse_oracle,2,ppo,0.9971251195029746,11.549399927600614,5.774699963800307,0.17316917004669866,4.054022215275455,1.0135055538188638,0.0
0.25,7,mse_oracle,3,ppo,0.9916138972181544,11.549399927600614,5.774699963800307,0.17316917004669866,2.561748688135101,0.6404371720337753,1.0
0.25,7,mse_oracle,4,ppo,0.9910378705251593,11.549399927600614,5.774699963800307,0.17316917004669866,4.067113020899788,1.016778255224947,0.0
0.25,7,mse_oracle,5,raw,0.9742453509266269,11.549399927600614,5.774699963800307,0.17316917004669866,4.25355184234249,1.0633879605856225,0.0
0.25,7,mse_oracle,6,ppo,0.9871677167073547,11.549399927600614,5.774699963800307,0.17316917004669866,4.630205402481502,1.1575513506203754,0.0
0.25,7,mse_oracle,7,ppo,0.9785551631001078,11.549399927600614,5.774699963800307,0.17316917004669866,3.781469202283172,0.945367300570793,1.0
0.25,7,mse_oracle,8,ppo,0.9791767451448913,11.549399927600614,5.774699963800307,0.17316917004669866,4.540613454328317,1.1351533635820792,0.0
0.25,7,mse_oracle,9,raw,1.0000000000000002,11.549399927600614,5.774699963800307,0.17316917004669866,4.236190768041262,1.0590476920103156,0.0
0.25,7,mse_oracle,10,raw,0.9946559528964577,11.549399927600614,5.774699963800307,0.17316917004669866,2.8817257668798746,0.7204314417199686,1.0
0.25,7,mse_oracle,11,ppo,0.9909750168165842,11.549399927600614,5.774699963800307,0.17316917004669866,4.2524053140269515,1.0631013285067379,0.0
0.25,7,mse_oracle,12,ppo,0.9800224175515141,11.549399927600614,5.774699963800307,0.17316917004669866,4.076137926158586,1.0190344815396466,0.0
0.25,7,mse_oracle,13,ppo,0.9874143917307706,11.549399927600614,5.774699963800307,0.17316917004669866,3.373151952250434,0.8432879880626085,1.0
0.25,7,mse_oracle,14,ppo,0.9905828869477457,11.549399927600614,5.774699963800307,0.17316917004669866,2.9964179449561854,0.7491044862390464,1.0
0.25,7,mse_oracle,15,ppo,0.9886479173192132,11.549399927600614,5.774699963800307,0.17316917004669866,2.910474762740484,0.727618690685121,1.0
0.25,7,mse_oracle,16,ppo,0.9891835492321114,11.549399927600614,5.774699963800307,0.17316917004669866,4.057857032988967,1.0144642582472418,0.0
0.25,8,raw,1,raw,0.9999999999999999,11.549399927600614,5.774699963800307,0.17316917004669866,3.2671242758863563,0.8167810689715891,1.0
0.25,8,raw,2,raw,0.9977425017391859,11.549399927600614,5.774699963800307,0.17316917004669866,3.3683237667983668,0.8420809416995917,1.0
0.25,8,raw,3,raw,0.991809421685938,11.549399927600614,5.774699963800307,0.17316917004669866,3.486909569167019,0.8717273922917548,1.0
0.25,8,raw,4,raw,0.9944768864789181,11.549399927600614,5.774699963800307,0.17316917004669866,2.720454300405317,0.6801135751013293,1.0
0.25,8,raw,5,raw,0.9903022821473119,11.549399927600614,5.774699963800307,0.17316917004669866,3.0855263159193242,0.7713815789798311,1.0
0.25,8,raw,6,raw,0.9942857994093035,11.549399927600614,5.774699963800307,0.17316917004669866,3.1075366107894777,0.7768841526973694,1.0
0.25,8,raw,7,raw,0.9898045997667257,11.549399927600614,5.774699963800307,0.17316917004669866,4.405172414472324,1.101293103618081,0.0
